AbNatiV VH Score,AbNatiV CDR1-VH Score,AbNatiV CDR2-VH Score,AbNatiV CDR3-VH Score,AbNatiV FR-VH Score
0.7164981677692317,0.885368414452475,0.7145654446706433,0.5312261470299462,0.7145644198077397
0.7174652779996349,0.7853822692651895,0.9677704616385928,0.7795982807493396,0.678061497308575
0.8072010336048534,0.8122650195989206,0.579487363909863,0.3678628883127639,0.8836090821381981
0.6842517210295529,0.8825657039898054,0.6239985295693677,0.1880526656141256,0.6916146510892529
0.704139257738481,0.917813293508272,0.7661046212940802,0.7592172396868814,0.6669821225046454
0.6529726307904744,0.8983716003621207,0.6487889386896316,0.7531847121793054,0.6155935615012245
0.6639874074927442,0.6674196147013806,0.7789672940402872,0.5961899911548563,0.6605750301547926
0.5681692106521459,0.3259773473599513,0.6300524694349361,0.4104002515309272,0.6202902456352548
0.6724868768956073,0.6908444403121956,0.7481966283872404,0.6360828257605888,0.6667890457234706
0.5382632377726098,0.5144740670032912,0.3664262668070837,0.4938915972836014,0.5631995972410173
0.7268327946931561,0.8470396635748721,0.5473909433949227,0.5808540729018516,0.7520737304053586
0.6982042322180875,0.9390109283211876,0.4817656185778927,0.5018466400983208,0.7317477970021007
0.6623498924832721,0.4803638757543388,0.6784455125819903,0.5805702378582955,0.6906583699891469
0.7126439513389897,0.9988957525247868,0.5196561476151582,0.4680112162520821,0.7164597901007401
0.733462363820417,0.772544161015575,0.6829507134847899,0.6780651386122925,0.7396201507136559
0.6501096973647613,0.7124446699002533,0.6485178481668752,0.5103417338084181,0.6559822559086419
0.7039510641590181,0.9030574478398476,0.7092148619295946,0.5362069731368624,0.7019391254748676
0.5872687458011613,0.3411623542724064,0.7230138831073873,0.5061930929353757,0.6099510061300484
0.7822488532769809,0.8793433384163328,0.8548941293749086,0.6391872563727954,0.7760740774068713
0.6829059665978892,0.6698054101541328,0.6685933821065739,0.6970863463925332,0.6850560905531499
0.6874555257101431,0.9872723873368654,0.5402779700054874,0.5689785203368094,0.689409946641778
0.6529598791778173,0.6628008261356749,0.7213699633693667,0.4395995637300615,0.6758263161305973
0.824186711650953,0.916298882598474,0.7925367962888042,0.6157117151168757,0.8411979338487094
0.6829669700070623,0.9836729610893716,0.6703312888665153,0.403560340948939,0.6663732502074871
0.7406526069669732,0.9350323601439252,0.741325267893429,0.8839352206729698,0.7024495463074633
0.6995624480978326,0.5491267303527936,0.831894172902091,0.8658411045067503,0.6867233931271914
0.6508607040957981,0.5004799278137224,0.8301507845134495,0.2868932074824756,0.6773659110985677
0.7686325262765072,0.9688629944615326,0.7925992792444683,0.9128002326402318,0.7254085025497501
0.8610630010117487,0.9179511533714684,0.8738332650740123,0.6792618311368718,0.8822549397085422
0.6889948914091396,-0.0077150049091048,0.3118118829672862,0.4824584654187998,0.856377694061727
0.7203218062454115,0.9711441900036056,0.5567092061330282,0.8168815300377492,0.7019774838498787
0.6629603216790061,0.5057026951686909,0.6210653507921073,0.6428011435250052,0.6878185068999336
0.6925675317317661,0.2135053474705864,0.2754841151836261,0.3809182773107549,0.8492195291937263
0.6583471373382441,0.9139539473841248,0.7335230835233824,0.6386440611412284,0.6241740267896525
0.8279834122573504,0.9618187599651876,0.7635782276820866,0.4960468472233871,0.8659363310853124
0.6505752405684044,0.9004806569999699,0.5570113999158397,0.6791562645444056,0.6304704034782458
0.6664714750060748,0.9000016390152025,0.6920348379172955,0.699257313389964,0.6335296460198585
0.6878059825542209,0.8471841390089294,0.563209283570111,0.7252724090429691,0.6810193335400672
0.7253778419464265,0.9233008622387612,0.7197896998425536,0.6628351631784948,0.7122059561415961
0.690737504559059,0.8466490698692902,0.7229702644874413,0.582795718177415,0.6829836857539615
0.8189750306534318,0.9522287718195526,0.6904716833078997,0.7027154751559785,0.8304889307697904
0.6617358430935489,0.9021391968203945,0.7723385811586566,0.6762162961304098,0.6203324672475102
0.6901027352561269,0.7499727374094245,0.6432597114519956,0.6030815726730747,0.6985595987525577
0.6052117839182312,0.9314076938671768,0.6563707696664107,0.4653528744283964,0.5786878569006914
0.6983875936648533,0.9827343071016774,0.7017098920819242,0.6940881134394059,0.6664452958288108
0.6501906428822523,0.4396845070590657,0.7018819732205579,0.5645841051079635,0.6775132318100674
0.7036622832814075,0.877458655372061,0.7487732288609447,0.6518664023225875,0.6863734328859709
0.6611319300266731,0.9204751656606256,0.6212882244714342,0.6194833745062689,0.640702677495294
0.6588126646307371,0.5602572417762111,0.7362316460173073,0.684351947368985,0.6592439791459876
0.6675990197522615,0.8781337712438317,0.7281358942994831,0.6568973959843811,0.637620014529185
0.6399851672764814,0.3455218202448181,0.8502417523254457,0.6085915709783756,0.6533823161032437
0.6727532803278532,0.6434274959126675,0.7220753781434,0.9594597205778636,0.6476165872404749
0.6608086541642229,0.8745972201740367,0.6561546463464192,0.5755167714534455,0.6517793737449917
0.6603633415683503,0.4994983849265465,0.6695177433506116,0.5827431138962713,0.6832748190126952
0.65084744049863,0.8905705465234472,0.8203962045359209,0.0072325215332434,0.6344892297645497
0.7297730951399719,0.856295835466632,0.7014415255062738,0.6794629253969626,0.7249718741311643
0.6686264625527117,0.9100040189350952,0.7692931807481701,0.5681056938783129,0.6391854877158362
0.6855999787411058,0.9160475402354942,0.7227128052822251,0.8787134497202129,0.6379980800649345
0.6424907563456221,0.4996016642450441,0.7425236697359812,0.782195110423033,0.6347337381324549
0.6750541711030076,0.880443416321522,0.8170575513626472,0.6481209028624866,0.6390981921491714
0.6479458585457615,0.8013843206388833,0.388389025722998,0.6351747466326102,0.6625063040792054
0.6881893755925822,0.7287422575457195,0.5859231372971709,0.5690293786320694,0.7132148472977071
0.6699848110597086,0.7288717451524205,0.6624260672134283,0.625560548949998,0.6692104953021836
0.7624048727866026,0.8021209575806051,0.2414528844699274,0.4122627529074597,0.8625586658498096
0.7077529932630431,0.865295667118531,0.1541240597083729,0.8668210884272723,0.7547388024843054
0.7008313249352647,0.9022658717703388,0.7932903995844471,0.6344282387397291,0.677448956159818
0.7228146980437522,0.9180522385110224,0.5343476791273232,0.5355125201356574,0.7544394976128616
0.7116007692526264,0.8607719980745884,0.8568948937197837,0.5534879242599215,0.7017612711265704
0.7021299509656549,0.6575269923635733,0.8793901466514273,0.8515230663104555,0.6716417314859784
0.6457533656864325,0.6860553330564704,0.8015437841455733,0.6234692132094084,0.6261052276758596
0.750485575964183,0.9075481438089644,0.8073027345229309,0.5170724310669139,0.7529906660912442
0.7908588900021905,0.996834989861355,0.7107361381470736,0.6333054549085134,0.798313546912873
0.6812672322633792,0.8401819753722636,0.6784925372473032,0.5484484491014663,0.6802695106747876
0.6420545215439897,0.5407898993721784,0.5270024183716919,0.5656589927003111,0.6745079666532167
0.658812128249264,0.6134867977882537,0.7264298171116383,0.3997303872886603,0.6961135327223812
0.8259446972917986,0.9692372546588846,0.6923432868719301,0.8388722656414918,0.8235067889834593
0.6908006240819211,0.6279496405296008,0.8112954139596237,0.7142198606201626,0.6821886710227787
0.6758950969796393,0.89813697092213,0.4641327853650175,0.5021113755645439,0.6968825925700611
0.6726247978729558,0.8712128858828807,0.720431745571151,0.5687095051790738,0.6578061539176898
0.6899288637947689,0.8410022696729733,0.6322400431796965,0.843106717664848,0.663534788521359
0.6784531835896753,0.8994189980037692,0.6235526626298749,0.6612264978605886,0.6623143296814338
0.655636326890824,0.857935068638127,0.6728054376470485,0.7340267780715035,0.6193260453293871
0.6546708123654124,0.6726274519121147,0.6853843666987534,0.8368508533238292,0.6241198166638899
0.6213381492671928,0.6450467677510693,0.6069516483095319,0.3494894370226328,0.6703201878534647
0.7053201791165216,0.7120492221351205,0.8331710563225713,0.802510452937338,0.6790924764722277
0.7857080642133986,0.894695958375418,0.3501453097909673,0.4279349358349873,0.8648154624767144
0.7131547477394964,0.9651305790715798,0.5823828345662136,0.5093600138165426,0.7322937142622585
0.8108550365132358,0.9002462022750233,0.7242096068658134,0.7673153146094648,0.8170378937388136
0.7531390944657761,0.9912796990046608,0.3182768012599629,0.5986529184414342,0.8076222600815517
0.6948124831769608,0.9473417073148332,0.8059346421735426,0.525215088444932,0.6650614776575416
0.805021639550083,0.921144833507404,0.7162442513819189,0.4932375480799298,0.8557173787530795
0.7945269370227284,0.9789981800533925,0.3975413355859261,0.5024692781829219,0.8688242340161452
0.6872269852417466,0.9004396508847724,0.7054795109127998,0.6033247153216368,0.6762542804679903
0.7162650032742472,0.7363786896175115,0.6351493492710248,0.6949106663776234,0.7264973425573733
0.7012322031093148,0.7693262039997955,0.9190521194016232,0.6058845084766611,0.6828484052589241
0.806477552328636,0.9803618877207604,0.605683322925319,0.517100365794013,0.8529708492389522
0.7007344142363766,0.8427992602152294,0.685999919679017,0.8702092969476033,0.667209579337454
0.5910223393253837,0.662686785160525,0.7406331175014348,0.5013033279491438,0.5780990563477792
0.6682644841546395,0.8195546114096078,0.6230669364333714,0.3383214011055679,0.7185345492924564
0.6302079163432185,0.7499466052146033,0.6054326895213432,0.3403514038106873,0.6698159894126985
0.8089078897365892,0.7531500235098406,0.5345797050156034,0.4225811430322828,0.8797811100424846
0.6991209915418551,0.3671637321380231,0.8142728837289614,0.5462082971171439,0.7434531529902018
0.6506934489752367,0.3972892084213837,0.7696296374171302,0.5766399662100018,0.671558544683527
0.6786778394542087,0.9327144054540324,0.650763255453278,0.6653688636780597,0.6544615238165518
0.7576884161661848,0.9666417927495478,0.7027464712785196,0.5279993545415453,0.7771565021217794
0.845693617640768,0.9051455858215276,0.6983699843984726,0.4270067563392455,0.894388659891266
0.6393815080423337,0.0398670180509065,0.3640450323782457,0.3540459675583568,0.7719826234132892
0.7057060401171387,0.6882504604178752,0.9561515650164012,0.5270039366661107,0.7028870465931647
0.6934313772666956,0.5169536410294998,0.8470791916122982,0.7312520282317283,0.6923517839680307
0.6415752570907121,0.577612863674291,0.6424712987951271,0.5299293071993562,0.6614987522697058
0.7193213483411979,0.8716847903357332,0.6682880674188244,0.6351011143684826,0.7213515401362481
0.6906695054797802,0.7613873298647473,0.784118064878566,0.4658281238931763,0.7029381866417972
0.6974855514131952,0.5597591690230852,0.9215053372086326,0.6235865209588267,0.6988748270047986
0.7340433458216331,0.9847259598942318,0.4502473800242325,0.452991996058665,0.7964675869897255
0.6912529519905339,0.5451462667019485,0.807635024607257,0.6209488639332674,0.7004632592829801
0.6620035364230171,0.9039325099346516,0.7735406410727215,0.4852421915147318,0.6461428245803686
0.665492576163773,0.7522998723193899,0.7017661176264843,0.7110916598994238,0.6456308865306413
0.675848035035181,0.5974899802449865,0.8499025401352276,0.4354061621400461,0.6981442039437427
0.6850864197670015,0.9177326721303716,0.6468304801059059,0.9141215701494316,0.639987180175642
0.6813175584643285,0.9292895452811584,0.8321736049969982,0.5480026325239895,0.6450394128917094
0.7179784471300616,0.9141072287581709,0.807609404822727,0.8291843475792215,0.6756441656386815
0.6772538318288805,0.6707969583247562,0.6573303672060907,0.4956487362099343,0.7055005431529897
0.690891897126886,0.8941151321922433,0.7657174708419481,0.7757309578172149,0.6518102464290861
0.8128537248626304,0.99856597642989,0.653968273559246,0.4226691110699707,0.8414439556163384
0.6880426891390687,0.8957095509538012,0.6800756084220998,0.5130573564665089,0.6814921503110207
0.6846001477174246,0.9030681812494984,0.7952142088447612,0.7546074363079489,0.6374151824530567
0.6937824787032875,0.925569383835143,0.7433668599554539,0.5510520570577753,0.6782985838797672
0.7274262797000492,0.9719332005645276,0.7780598905415406,0.7676189800322886,0.6900377058762928
0.6538821699830144,0.504568602884284,0.693401426079008,0.7107890439292299,0.6612792746225726
0.6940815065052144,0.8052892844321285,0.6687263312855645,0.8254729506562845,0.6707371735159636
0.6815028108502856,-0.0284154976533987,0.3865789273105885,0.1616562781828512,0.8454839161522898
0.6480008776077693,0.4241976923807767,0.6896957533091594,0.7228535491485966,0.6613960496967644
0.7216064529616268,0.9869618322973804,0.7218040064949125,0.4605550063800667,0.7185485768130759
0.7214860175335427,0.7870583352898113,0.5610075842542399,0.8029189890383054,0.7222211474098661
0.68519504238248,0.908827784362706,0.8137146775096786,0.5607089580839045,0.670972402164041
0.6600485008609909,0.858457337550086,0.5475858372103399,0.8229604888663625,0.6247095746034024
0.8383944323915837,0.8927523074958131,0.868092025979589,0.4567696143178129,0.8903601931959858
0.6588153265489851,0.5798917205918119,0.705818267154644,0.8044006834618239,0.6491887514027725
0.6758119503681995,0.883193750317376,0.6854437656623169,0.7716565632986957,0.6400719852493448
0.6487750411557331,0.9034327618573428,0.7604829323163235,0.2614186968988699,0.6385941127679458
0.637534868259894,-0.0180179963839457,0.2869283309781192,0.4711514628818507,0.7890078007405857
0.7472180890329452,0.9647505422355162,0.7852128334349832,0.5163916156353086,0.744763494963925
0.8087510024200412,0.9083098437192896,0.440842223846557,0.4717280662145041,0.8948628368842099
0.6626611391765187,0.4457479259795975,0.6574714554696928,0.6987550692034432,0.6838117319235375
0.6294796318428841,0.0342041724953061,0.3194761678386583,0.4085756576569254,0.7729501858794183
0.8150806154502293,0.8038620854283507,0.7017922305718458,0.8163250362176487,0.8317102259043251
0.8483637027175733,0.9170233411627466,0.8710006711842284,0.7387501453040097,0.8467552497716948
0.8484710416361387,0.8313890054048083,0.8606740608295766,0.6844998172834129,0.8677640542613744
0.7940866897856614,0.8990973295788929,0.845748902594575,0.7490695306176939,0.78145727015874
0.6824926130922594,0.877666435622937,0.7102496113975647,0.6826047168138485,0.6572970751976888
0.6320099069721332,0.6165259293127099,0.7912673784687664,0.5275118625622812,0.6288286727510726
0.6723850594680616,0.9351670655576488,0.7827972574056391,0.8558252403873843,0.6110148916543644
0.6483943413989699,0.8804539618566375,0.6749469669171703,0.5303814488316885,0.6297601098130121
0.6681809009910656,0.912770997274952,0.6447499689794718,0.5056189329556909,0.6598725543533956
0.6073521298555509,0.2902664238481458,0.3794515475772476,0.573180893353282,0.6712225633128881
0.8670841454024061,0.9394319192980894,0.8652385729387887,0.5576233067486128,0.905281604246148
0.8293471835439806,0.831214864778896,0.5535130754354688,0.5730691721144016,0.8994988052334006
0.6579463668391773,0.9363541594573742,0.8153527234965767,0.371451110251639,0.6514717376173578
0.6829525712025732,0.9048728497039328,0.7651506269869979,0.6297626418171434,0.6555622020863896
0.6222772185019814,0.6010075191770943,0.5597696296783596,0.7107524677197288,0.618018001607012
0.726986545834168,0.9434651983127592,0.7790906321382344,0.4410028784406496,0.7326986865191827
0.7696747800992118,0.9347577991731196,0.4460019918863062,0.6572177633220834,0.8135948687010178
0.6990980800962671,0.9849244670440928,0.5648791973985463,0.4303843951570468,0.6976059624424393
0.6875030505044979,0.6975029990282408,0.7192611976684287,0.8987583089095157,0.661674682947542
0.6791728082440078,0.9273513645318914,0.4913918240434692,0.5682686482047317,0.6891997377472842
0.6737962872903562,0.9208956265242324,0.7101438892282634,0.5782892931783753,0.6581349575929106
0.6740429946387314,0.8401450320297579,0.5788714941531402,0.5297318622920226,0.6924739343820621
0.824079680011401,0.9452634575103264,0.7089686426024829,0.6083456372102558,0.8580671524450025
0.6810519446679333,0.7477786124113757,0.6240560247205159,0.6679039943550509,0.6823643123084229
0.6637886880141797,0.7785575760690717,0.6344021527898811,0.4706714430123354,0.6894753486953176
0.8053367629250636,0.9396244262526052,0.6297540433737195,0.6347124135101727,0.8336096600028154
0.6549617013071909,0.9156456831496562,0.7448057299379472,0.7037263997067178,0.6127508191431957
0.8121647348930457,0.9968914724035526,0.7783801405638454,0.4985420544906315,0.8383304151801554
0.8524137306660575,0.909722994900958,0.8581476972944173,0.6379493990934597,0.8673446965169233
0.8599627618519716,0.8616807453062126,0.827800086713427,0.7582133420137969,0.8773526939574814
0.6604726469933848,0.7967778874869649,0.6822748326334507,0.591134364068521,0.6496816101595686
0.6242272537409149,0.7362169466374677,0.5271866175930902,0.3511193465534069,0.6758910639493997
0.7672675531571538,0.9559008816269132,0.8052072364962329,0.7321402974984439,0.7464555454953556
0.7000752544992802,0.982821449819648,0.546201011282067,0.7467449389596126,0.6805022189932048
0.6956216306470727,0.7807353265768334,0.8143189045298482,0.3029096282761024,0.7177180023750162
0.6863090806854678,0.9973242526003852,0.5852206174372034,0.686748021297964,0.6625318338506069
0.8442759156002884,0.9404619095438196,0.8882215885206004,0.6439044834145446,0.8490081339727685
0.8677530666195192,0.9174273713554282,0.8161494107823947,0.5553922892360095,0.903862825471228
0.6908562081195866,0.6910740894641452,0.995091259770006,0.8046514060261751,0.6471727160727351
0.6354347752511178,0.7688830389458031,0.4387023993049175,0.6617364684418325,0.6380449821754428
0.6949612915722033,0.9948481975654252,0.6757342293021459,0.7220526597556222,0.658697830514064
0.8136089288331241,0.908557616328862,0.6688410741364452,0.8675121887397139,0.812646512840725
0.6880750927704853,0.836146389795532,0.5764720478922337,0.5682591939506014,0.7019784347434159
0.672842728988834,0.9047584574313224,0.5546752116209941,0.6428241533586747,0.6634602921195494
0.7027385936700682,0.917286092094329,0.5850344639832684,0.7340922531526957,0.6871422438548336
0.6637393134720012,0.6836601045435605,0.7270651429004913,0.5066533012792316,0.6759621810481811
0.8162230980434545,0.8458201834579104,0.6725202849459836,0.6154299066563576,0.854560990953255
0.5878643432401647,0.6806940194980251,0.4940396418340862,0.858708348734457,0.5541114530494767
0.7004660441259184,0.943343365683778,0.5508517352175678,0.599910165152418,0.7027561136545126
0.6655068789471039,0.8401562681312316,0.569843130800616,0.6329352313038488,0.6610641417946017
0.6916974148946031,0.5265817432152593,0.8199721889304965,0.6180166357982455,0.7019128111916111
0.6522826621724883,0.7626840332999072,0.7452069988402514,0.6745106009248698,0.6272166118173608
0.7947881102929203,0.9122886738660422,0.5098931423871085,0.6452005802364665,0.8395150457739764
0.8146963341701899,0.8199776274889783,0.6683202775691508,0.5537307977558221,0.8667554683278087
0.6811888721036246,0.7755206707148867,0.7135054029427705,0.7010497076112034,0.6634817693345603
0.6703268064759297,0.8959024078814123,0.8669520155632894,0.6043110021665069,0.6279735603119496
0.778859036138714,0.9209037658619336,0.7992657638648367,0.7316168081006234,0.7685365544096517
0.6559553394211994,0.8803588913764006,0.7600747789203155,0.3568171773492826,0.6565784736134203
0.6816516044987793,0.6765021154574453,0.7115433970939837,0.6930310318879115,0.6774217252296717
0.7043366480019487,0.8533424382240693,0.6582738524283058,0.6519880583403979,0.6980139959490491
0.6642256191288214,0.6509036524533525,0.6714525891672308,0.3184306685189473,0.6887664621627818
0.7982369487186978,0.8722625442453255,0.6947110206598868,0.4685495998835334,0.8395396610025208
0.6355249805929577,0.6314761790805897,0.6616213986861601,0.3634307983158544,0.6774998982419072
0.8564073111208803,0.9162660923947696,0.8102583111739029,0.3459912195383048,0.896155498192663
0.8501337425549269,0.904156065590569,0.8526057311026173,0.5840924428321106,0.8772709511173914
0.6948279851510426,0.9687108887143132,0.749169756230275,0.4796195290721495,0.6897417723209311
0.6830348452158371,0.7745653694293053,0.6288566930509765,0.5625211123232152,0.6912021016167268
0.7069510563964019,0.7726860935247704,0.577446725680153,0.5683879292258964,0.7348506911023946
0.8447435245496692,0.9616687830653314,0.8753534398017319,0.5625018224066258,0.857146832986977
0.6817977550152117,0.9459094997335116,0.7689579357827084,0.6516170434214033,0.6455493800730443
0.670522114303455,0.8771820109543421,0.7546926357829595,0.5822969696663204,0.6497207342335278
0.6454205471219195,0.2337988032053205,0.7943387408763959,0.609766376978504,0.6813237934144997
0.7134469206001881,0.8483115995659763,0.6398918923092674,0.8015050421942825,0.6963962211789745
0.6592353208513964,0.9039991759595856,0.7088521490715194,0.5734724285392574,0.6338339079222209
0.7209190602079794,0.8495772212098147,0.5360601609471205,0.858587338736382,0.7119047592523643
0.652207269319105,0.6514168160432767,0.5545235289713359,0.610338247092332,0.6677415087396182
0.6923319118605183,0.9022161733333371,0.7631167574511916,0.6250864975841182,0.6713396012875466
0.6975552874011843,0.8688731940104553,0.5993241446995117,0.6156084243401798,0.7024546223215529
0.662215047704104,0.4862788359080277,0.7000327402181694,0.8933437264961865,0.6518273276198384
0.6592867998774412,0.8588586053079734,0.6442257645224916,0.5189706580880092,0.6560726556545144
0.6439639125057828,0.8832084323324245,0.6054005055007292,0.6323948149833689,0.6224456970933037
0.68427515152313,0.7049654867563795,0.6761004414291012,0.509866226177362,0.7047851459007699
0.6546571386656463,0.5451867243219499,0.6838434203435544,0.5941390456634121,0.6702098355281465
0.6820092718785683,0.8810619628824389,0.6113057520187515,0.5086404839524463,0.6834385002374976
0.8241685457039276,0.930861315420445,0.694985078707587,0.272375183625044,0.8715291465401578
0.7091971022069118,0.97578827950641,0.556163038468477,0.5624871512937444,0.7133642600561958
0.7155184388537955,0.8624523262865393,0.6203268871656402,0.6068530443866004,0.7258535254405734
0.6994009164354771,0.7104069300206347,0.7444411325234013,0.4355306921632266,0.7235468762661157
0.6840425686623315,0.9055683743775408,0.7922048095322437,0.6634358592942873,0.6477640458859848
0.6078508143543848,0.8491794270551333,0.8898689674293792,0.5437844461995989,0.5556374829924817
0.695035803119205,0.7390479849467027,0.8697703865661819,0.6263351688358305,0.6810897623914048
0.6993746727419932,0.6501906209959306,0.6267517968313525,0.9249253503908637,0.6928791732178161
0.6769857186411576,0.8588289258465751,0.6306216718462699,0.590491880606363,0.6705821023952758
0.6817111992091185,0.7594714145853891,0.8953526841955982,0.597719710997288,0.6580922752145746
0.7093150153875822,0.7385588622875998,0.5643104525542921,0.5142081931203529,0.7339593008669661
0.7323554281814988,0.8252733621529685,0.6404865390045584,0.759014482530912,0.7271095748824721
0.8212179745188506,0.9925409573754332,0.7522999214470308,0.4888013446157004,0.8593480639295471
0.6820124390591458,0.8449868180333321,0.6858985124593291,0.178458678209279,0.7040906227811258
0.866233124410594,0.8653104817114476,0.8608997302756058,0.8120253725547686,0.874967500691208
0.6417864537327065,0.5017247682311023,0.7312538218270108,0.3557888521328353,0.6975394955073964
0.804011165238524,0.7512186329596691,0.5875303596417163,0.6085153875821936,0.8711578259702201
0.6192695815008609,0.5781154195355782,0.6284179586854632,0.4626891028217947,0.6461775328974539
0.6772181015466284,0.7133450608853835,0.8694713334857836,0.4887957294662663,0.6837951316718476
0.7014489608164418,0.9489467858654564,0.5931794475751447,0.6669153823959884,0.6904708886812208
0.7981437337287149,0.9249580164795084,0.6795026586137927,0.716791970055198,0.8102972898858052
0.7022572963573636,0.445271963925963,0.6740671956408194,0.7269196855519204,0.7326441751610457
0.5801905687160135,-0.0457092075227563,0.277399809602704,0.3294191681596899,0.7327998217332209
0.7929813541095132,0.9821163165408506,0.7044064288255214,0.4357650909936462,0.833015604129683
0.6965245437488159,0.9104576140994284,0.7696179081611058,0.6555020661856872,0.6683082381904801
0.6995697318465264,0.9271967820433042,0.8186018154753263,0.5319330004684732,0.6853008175318526
0.7555115935613452,0.8889920630652538,0.8399608845247905,0.445138645436131,0.7773828734861039
0.6345159888909107,0.8423921569507046,0.6653598229957117,0.4372684676198392,0.6368836897117451
0.6566830752144526,0.6964477046325606,0.8490772837435493,0.808056171848565,0.614599237918068
0.7098168987949182,0.985131896160422,0.6033984286357605,0.5959140558563318,0.7064710555730267
0.7182509061578262,0.8940490198576472,0.7682419300303006,0.6285435156443921,0.7068931950023911
0.6149109227287433,0.0272072290716878,0.2813649565152645,0.2728593531638212,0.7776068081095646
0.67988886864458,0.4868500187325958,0.7720917608251998,0.7813063723663015,0.6800191231348379
0.6554190832340689,0.8509499122585601,0.5944530006598558,0.6362286824601043,0.6428952305020852
0.6860683287694602,0.7035740085473221,0.6970110182080036,0.4989440256697959,0.7193516047503016
0.7093783835810397,0.4684327578658656,0.8411291828901724,0.6972307195262589,0.7237375168078244
0.7277531925213169,0.9364535617615724,0.7325402316013419,0.535926008494868,0.7255691784812036
0.7343085588307915,0.9902768678309772,0.5572976275021685,0.9276238966176736,0.708217710904234
0.706493940608615,0.5704027295099708,0.9000453331119792,0.529831880874966,0.7163072246174651
0.6945259598132802,0.9393382751198044,0.7046625810680696,0.519772323309039,0.6916821862838829
0.7530360502216532,0.9952955700384704,0.7243211086088297,0.3492937070640006,0.794527187234532
0.6754392770536018,0.9168669814239736,0.8606573218026259,0.3965441944778117,0.659247663593217
0.6575586855381423,0.7445899871840067,0.630026066829887,0.5817119885714482,0.6612352163873843
0.6671871733483994,0.9610204295743864,0.6090818969904186,0.4442753695002186,0.6687805365886623
0.6873693064938222,0.9082221022656248,0.705883226849915,0.7013206619107224,0.6586190385904627
0.7323076817850975,0.944919449911298,0.6641200750102598,0.8635784848145048,0.6997550275245272
0.7082212720236173,0.5428688200988949,0.6524589093012196,0.4827952994803117,0.7638656715659894
0.744112235916502,0.9631760263551176,0.3372455525455903,0.7508337230690887,0.7746729414000495
0.6999222315817456,0.8639512298520085,0.6072617322253031,0.8712518117918719,0.6745224343504597
0.697541667087066,0.7191509395872673,0.7827580056741386,0.7331660909060637,0.6812076321061613
0.6597743833849498,0.6020394016227937,0.5626307981907115,0.5996673431605671,0.6870213707368695
0.6646514202269751,0.7602492160757613,0.6153935728455878,0.5970037465398527,0.6640473998199958
0.6390835158170064,0.805299338689844,0.5854484492018405,0.5400998702765889,0.6399342621178818
0.6643180212308466,0.8629958063039269,0.6341569806612759,0.3623010375303985,0.690360059412787
0.6387347249197628,0.7937663565306655,0.5718407307337446,0.6131391544088345,0.6334153921657326
0.6800775649180651,0.7673185940300085,0.8141897433405776,0.5605388052448055,0.6726530209441546
0.6564568127757187,0.8614445688530931,0.6981988214291563,0.7839828923338468,0.6113095334881844
0.6352266471253223,0.7333760408845069,0.6753493950815005,0.5005953077489036,0.6411967343728859
0.6829960361033224,0.8148829378743584,0.6391767542125488,0.6214501058697098,0.6814633562362282
0.8655084265824331,0.930934737590396,0.8158572046403338,0.805981982870998,0.8705161485402582
0.6319396806500037,0.571707255013942,0.5835356905148108,0.5200574861739193,0.6619838459676846
