AbNatiV VKappa Score,AbNatiV CDR1-VKappa Score,AbNatiV CDR2-VKappa Score,AbNatiV CDR3-VKappa Score
0.93035422229287,0.9991975836658696,0.9999294302809166,0.9997781280669108
0.8914310555486024,0.9925478480206508,0.5771692925933332,0.6861656360039217
0.9459557348886608,0.9966788479538377,0.9212595886032235,0.9808812132440377
0.8734755868790196,0.999966105308978,0.9999893264042952,0.8584718674626675
0.976668011575051,0.9997613150547048,0.9999385018911736,0.9937825812629416
0.9633970233936642,0.9999466226832632,0.9999918286749496,0.997476798920698
0.9908448600265514,0.9976011240919084,0.9978906004585834,0.9996244592044324
0.9850344821814973,0.999006043448938,0.9999114348426746,0.8270692151717907
0.9811357672347228,0.972248017287774,0.9988115937636992,0.8302475192963812
0.9756310556141342,0.9986563666204242,0.9991459092663084,0.9941752899254832
0.8643855534381739,0.9968738280903872,0.5743022385510099,0.998903463938434
0.9993661956104996,0.9982783456809768,0.9993971181007786,0.9997291252092344
0.9782694598864352,0.9996240408987912,0.9999709578622932,0.9992852992991932
0.924929817775481,0.9977331477011148,0.999902694066694,0.8112405383284356
0.9500076392340718,0.9997114540172164,0.9999343906164734,0.9846473436726104
0.945717907144826,0.9980110081436052,0.9424029277834448,0.9993756752206786
0.9794974817460298,0.8309186837740153,0.9997010709745912,0.99964349631436
0.8419721770348353,0.6625181979342533,0.9475077714280928,0.8198096465288938
0.8935997695547986,0.7728827633023456,0.9998347069092772,0.9973750232365756
0.971649660517758,0.9682413983430976,0.9984702342550252,0.9984289735206616
0.945232206432782,0.999428328733604,0.9999236046101132,0.5025213312145203
0.9570434370530152,0.8266455523898051,0.9999456368761448,0.7098395784696736
0.97634958129295,0.9989908354849572,0.999841229226523,0.9996430305196832
0.9075794601346012,0.9973468932243909,0.6456927710537261,0.997810584022057
0.9356945458543174,0.869993191178303,0.9971827861052508,0.9982064683641888
0.9706696904570644,0.964612343309882,0.9998807962575208,0.9964908846366098
0.9763442612333476,0.9994083523386909,0.9998980158683888,0.9999518436777124
0.8767398226401796,0.8224589535301603,0.9995727940211364,0.9987874110979976
0.9619651473445028,0.6884847805900982,0.9998004102151944,0.8516678157807404
0.8486557383945296,0.6412933525697794,0.9979545288028766,0.99703437453391
0.9763518731421555,0.9977414912949476,0.9905631368738675,0.9946199202007606
0.9845431028301778,0.9967612966984,0.9997888952089484,0.9994264428400366
0.9817263777490794,0.9974016479431876,0.9986096193837634,0.9957893772102996
0.943506009094567,0.9999509120594084,0.9999964530402858,0.9998674922114836
0.8558696034738886,0.6439524035562874,0.9980902586239246,0.4523521900027457
0.913690941346259,0.7932556845646607,0.9861418864780888,0.9988597051726184
0.9869388431029265,0.99771240609925,0.9988451764167222,0.9932732534887008
0.836386539361474,0.4732397793238151,0.996586795054017,0.8499709517348771
0.9898878654768654,0.9997823873405098,0.9999106720913786,0.8482716894704172
0.9373124210195556,0.83521681546868,0.9999245648224095,0.8005781572341142
0.9645297498380104,0.9995050449742492,0.9943804256629192,0.9991582644072354
0.9203728850296068,0.987225161860678,0.9999773397527932,0.9997037829062536
0.9655809288003168,0.9999504908916612,0.9999869083808732,0.9985091481839216
0.9153812798123506,0.686173828941431,0.5826222421529316,0.999711736362061
0.9741025364912672,0.996851180072438,0.999757480249408,0.9947197750270576
0.9093324740973502,0.6858967177361474,0.9996455478762742,0.9972548720661868
0.8555515930991446,0.9998504444553724,0.9998380358721526,0.7858464496437283
0.917973287123071,0.8625274407677477,0.9998275922429704,0.8845389905368302
0.9766028933276008,0.999624699702172,0.9999846419428589,0.9999446454089694
0.97428161130043,0.9999374440862252,0.9999832799390032,0.9703214916692356
0.9744325420161316,0.9960217152752914,0.9995296665473488,0.9983573893345172
0.97767970073442,0.9982581840472752,0.9995393880032768,0.9964016104923258
0.9257689596993712,0.9457096722012532,0.9997334707881772,0.9978785552058558
0.9633136099515428,0.999484608602882,0.999878376353212,0.7746844484932089
0.948472396367048,0.9997586566035004,0.9999453149660972,0.798484710295964
0.9660370953045848,0.9996049048123776,0.99989211852628,0.8606424455051345
0.9775741969114355,0.9993276748966036,0.9999262806016636,0.9995561258520408
0.9057086776360944,0.9987369195189826,0.9996481258038784,0.999915300568011
0.9013224865544948,0.7958137772895796,0.9983457601397204,0.9794646540965084
0.9557851802887172,0.9887269301790742,0.9691256485272712,0.919869782643002
0.975979780896311,0.9998309628009904,0.9999501222082372,0.9996917021051198
0.915600502006166,0.9989784814881753,0.9996338856357246,0.8100306029316944
0.9983298665324124,0.9830243705111734,0.9999444797549888,0.9998835917560224
0.9212813019165552,0.8328705834160888,0.9997437197621192,0.9952180208349068
0.9751609454643356,0.7210386946112961,0.9999806202239052,0.9996222843879164
0.925230372497982,0.7595585891166285,0.9997664429390664,0.9123650913315756
0.8219287685376955,0.9976312169482572,0.996626371534155,0.8178022846954095
0.9946423398762022,0.9780291529939414,0.9964599431038368,0.999201280340517
0.998179366933444,0.9962536336169652,0.99989887853731,0.9995115713509816
0.8934748967786749,0.3828370484527196,0.7571326979884772,0.996541965575946
0.979538876434462,0.7596966362107794,0.9998455108076538,0.9998291747293216
0.976764211335084,0.99621687450213,0.9999074271552832,0.6609639498596583
0.9767886127577045,0.997758816274334,0.999673575973042,0.9995951341153272
0.9731362086226732,0.999982801111072,0.999968954867304,0.9977266710603648
0.9470203093413524,0.8785767315185669,0.9996566258421288,0.8574835574654709
0.9749759026602668,0.9996156983538824,0.9996323553398392,0.9877043355613044
0.9769817324359432,0.9987690339419816,0.9999598783477338,0.9976238553506518
0.9758006166263978,0.6862633136464034,0.999963280696576,0.998433164484827
0.9759413947248368,0.9994898600732994,0.9997601668995938,0.9983154823009406
0.9639956566200109,0.9937541943432404,0.9992759139809037,0.924399163381754
0.9734241320696684,0.9688056926000423,0.9997994264557098,0.9993616740088386
0.9029568545259354,0.6998882076717508,0.9986988401483854,0.9401716563502208
0.9139781421065456,0.9996416457404697,0.9998355583384332,0.9998380847038684
0.9994716137385644,0.9999660239557258,0.9999715369518768,0.9962706709107604
0.787591017751197,0.9787963556073204,0.9899319649641144,0.107668489260328
0.9761827696398993,0.9998682199490796,0.999962029694668,0.9997768677749396
0.9256946931800392,0.3105673679283566,0.7207223459377924,0.9986931065787252
0.94049407400046,0.9962242800353944,0.9933849041942232,0.8472350594729423
0.9527733135677868,0.6874476409563787,0.9998748650217972,0.999217780618935
0.9557374009962218,0.9996989000991684,0.5556792967075972,0.9967417364140996
0.9407178330169343,0.8493237155595432,0.5072347472703604,0.9992071917341346
0.9761552485864222,0.9994028583246044,0.9999623477604144,0.999972428665407
0.9696507482330105,0.9998501790340522,0.9999420649304916,0.9966192851995708
0.9441362492540264,0.90412767486391,0.9997092374679404,0.8657198346436624
0.922041685168864,0.9996267021622508,0.8267919746439949,0.9997124761453784
0.976272978336302,0.999614171454016,0.999958602911838,0.978623871790388
0.8334518517798315,0.8833199338704646,0.9394953819158948,0.2893189075194655
0.9504053466863068,0.998744231103633,0.9999301809756728,0.9669665328701064
0.968473350195516,0.6983877790458966,0.9944198136707588,0.9880792913489148
0.8505458007743082,0.4246018271374587,0.6577754981455384,0.9601948447309686
0.9760958050992546,0.999817742987506,0.9999920053149124,0.9999593284981756
0.9406702575167704,0.999875986892328,0.9999631574956032,0.9997168101369605
0.9760490562968152,0.9995665197822314,0.9982571813889924,0.9998434442547992
0.9921110193636502,0.99990114934594,0.999981512749786,0.9978693407622168
0.903028853007206,0.7204668703263198,0.9999433645549042,0.9590636770558312
0.9749979951657306,0.999297490211794,0.999812584459992,0.9994200732667629
0.947977777055264,0.9998787666681628,0.999977632184665,0.7133075336510462
0.8610715324925843,0.9645849665472656,0.9963531808828708,0.6741717068194508
0.9645202160381918,0.9997020035210352,0.9999194083516044,0.8517778691110722
0.9021780783638628,0.9621588153693056,0.9988398012843882,0.965657696023294
0.8838701247315655,0.9999391377300172,0.9999919888466862,0.9999138211591478
0.9668521557728142,0.9999685474156108,0.9999923371858446,0.926917023866343
0.8952145746273669,0.98920075788127,0.9939933875751844,0.9921840869873886
0.9177427466028444,0.6895947992681091,0.9989976973538424,0.9745481657413136
0.932487670511098,0.9994396150585912,0.991566963681594,0.9995024737603696
0.979066220863904,0.9995519654304926,0.9995708915982182,0.7695878400980517
0.9060380157785426,0.6992886367247289,0.9984929998792724,0.8000538526046193
0.8092265593033308,0.999078704771872,0.9999607298681517,0.9998559389738054
0.9347748890801734,0.6336503708449751,0.7750922123186327,0.987209337431068
0.9521902980170956,0.9995908851016596,0.9999735970910008,0.9994297615518338
0.9549828560244148,0.988837385918216,0.999314809306652,0.983010489884059
0.9991803566875536,0.9998527634075072,0.999934518444765,0.9994456235125896
0.9381923140757386,0.7985904517144252,0.9992884664537944,0.7000195596162047
0.9744362637749424,0.9968077777107256,0.992829576732128,0.9908916319428014
0.9275457102651788,0.9975936665198368,0.9996916452650504,0.8772001083075192
0.8779926218652212,0.9733962317657252,0.702296921579018,0.8009640028946121
0.9992513291287208,0.9998804575212796,0.99998887679849,0.9967370021910796
0.94966853512133,0.999641702316485,0.9999736867920088,0.9447270398184054
0.911246192795013,0.999740137589998,0.827706903076765,0.613558973939303
0.9764582438870794,0.9997114277652946,0.5204238521645586,0.9996957141647452
0.9121042156999276,0.7623269110800603,0.9999305422079886,0.9990145933124708
0.9259821208637572,0.7925376463189132,0.9906380673855152,0.6847008827604206
0.9735205548762736,0.9994468854829892,0.9999617788373846,0.9600159165186576
0.912702980827294,0.9840778650156822,0.992197035948029,0.9860995984296824
0.9488451084856108,0.9987338621910872,0.989623575859557,0.6927880779820866
0.9927806736422202,0.9856035733138684,0.999709467166178,0.9191601002336752
0.9948446168696812,0.9617408359489488,0.9998077169139254,0.9800249774274488
0.9684414944573548,0.9988602316486294,0.9997982916902554,0.9031268970495236
0.9580626845683302,0.881511642423861,0.9999463834068872,0.9362033475302096
0.9142942351288632,0.824489989042736,0.4993062839581518,0.9923074274423044
0.9426703840787516,0.9997357242085428,0.9999640426906566,0.8213390425302938
0.914069717876842,0.9984806524153688,0.9762302096801718,0.9896450308113054
0.906843410178595,0.9969572420474484,0.999099103904933,0.997946614015146
0.975923792611709,0.997966442969817,0.9999205532497673,0.9998790184021584
0.8772342473855501,0.7223473994309015,0.5039673324719017,0.7142523149179986
0.9523155832866714,0.9995736831440892,0.9999568513858672,0.9962286865628888
0.9573056308208524,0.994978966212088,0.9998144183879552,0.9988431592876176
0.8594083462100975,0.9950181605983608,0.9169554457499304,0.921107589962388
0.9986820998294994,0.999205732775482,0.9999132637063936,0.9932002635291552
0.9050642849937804,0.7366155734076802,0.99983444325441,0.8400663378237435
0.98548736028498,0.9998626368627233,0.99871862591602,0.999557110399766
0.9482848604712684,0.9600936417403764,0.999718631283851,0.9913360396145928
0.9521561494094452,0.9994081448466388,0.9979483191185168,0.9995315458909968
0.9825514488827308,0.9979505814725024,0.9993888888931324,0.7768723516774768
0.9093901458126362,0.945899231623928,0.9994735768666194,0.97580522877681
0.9992231982866294,0.999508380566748,0.9998561573046818,0.9989127816665112
0.9073100863990652,0.7245364567006736,0.999830478386631,0.9999129257906758
0.963351180105286,0.998885464987058,0.9992986917732632,0.8298613588670846
0.6898620525085277,0.5013629274245535,0.5884839218580007,0.6511677965298104
0.9518965987069232,0.9957849103388728,0.9984881358125212,0.9930861095957187
0.915624578703033,0.3700129263676003,0.9771840554440032,0.9984662409495432
0.959298301814244,0.8394823916615682,0.6286847197193667,0.9998807856669962
0.8929763784820777,0.8257747099870167,0.6561048567844161,0.9597567029341616
0.9947525133857884,0.99992121227756,0.9999537938065208,0.9996773995275392
0.8756504634860294,0.7927863492709979,0.9999069014827516,0.7325623561406074
0.9456346956252808,0.998954663363896,0.9991006406469796,0.9715597120075358
0.9537976467695256,0.9999751806295636,0.9999882706939786,0.7007687347078226
0.953665973689638,0.9981335130667146,0.9999527451551512,0.999266789109076
0.9549846534355212,0.9999062904503264,0.9999860978050398,0.7176697691264668
0.9705982298692089,0.9383752372501104,0.9995435605923428,0.9967213076738528
0.9995996237180464,0.9999261142993684,0.9999765832657146,0.9979100022888502
0.9986905417480804,0.9991001110053948,0.998890936988668,0.99967667523723
0.9761801941298084,0.6863864292020149,0.99997005890583,0.9994477611416708
0.9660038064092564,0.9983870019316404,0.9878106090972808,0.8778878426931466
0.9082786663587072,0.998836321740816,0.9999087866706472,0.9998207305191686
0.9030186115950014,0.9921241035977996,0.9993889203077924,0.9901025069105522
0.9744711997117737,0.9992488228033584,0.9998914469670402,0.9910479023500856
0.9308844503215769,0.999906955357762,0.9999555697034106,0.999663022815686
0.8842211480978948,0.432614204866252,0.99977617460401,0.9993115148100205
0.9180734935248708,0.9999078497294924,0.9999581144664368,0.9998844192355756
0.9309293618575778,0.9879639483501078,0.999725977054458,0.8657698114834784
0.952871300640516,0.9999632937360003,0.9999947296605254,0.9999173894055954
0.8634328033728953,0.7159617233826853,0.99633956600427,0.7656481870532315
0.9638590264388784,0.9999217306964971,0.9999757302588614,0.8489474374563549
0.93176214041103,0.9995515143860224,0.999976597315359,0.9937912055970154
0.9767176142709147,0.8226563204401379,0.9992622323754844,0.9953563044293374
0.9417368377890868,0.6655562638472678,0.9595700071447688,0.9246774571411014
0.9991711569722272,0.9982630350832038,0.9998151128569934,0.9993274763253712
0.972499492193853,0.9842669678838072,0.9940525121794878,0.9953205153524352
0.8788540978151018,0.9999115288719604,0.9999706280399298,0.9455694315565224
0.9342421019918776,0.4471461985282945,0.9988039219276263,0.999908431386088
0.9861721731143386,0.8518416032437469,0.9998496948568992,0.9792196378298303
0.8759410952045164,0.8183977441435324,0.6882839337097664,0.9878370569830068
0.9993575469639056,0.9998856475033028,0.9998780333453492,0.9975001271035714
0.9124225863484612,0.6698819370641846,0.9998812701719548,0.9986658811663036
0.975174270947708,0.9981266314477518,0.9999462395799948,0.999568092077182
0.9763893488202068,0.9995977774033644,0.9996913572358728,0.9999340111748638
0.9642647251969332,0.909247257819162,0.9999112356174552,0.9606481128193952
0.9460556659394264,0.998257486835128,0.999725019573893,0.6221124098012425
0.9020366098519992,0.9997918796758568,0.997946007900118,0.998593212397969
0.9989955268084596,0.999938076433107,0.9999970197012304,0.9985885107140916
0.9718770484079944,0.9998294308381904,0.9993045863855728,0.9979268508958894
0.9760899903655654,0.9997630687871372,0.9999662946130792,0.9995917783201396
0.986212606034508,0.8283114957605299,0.9966739044011896,0.9997631093407376
0.9746209375053548,0.9997309226858592,0.9999777723369055,0.9998819842699904
0.9791278832803526,0.999084405109814,0.9999887164795128,0.9996703518297668
0.979809454374612,0.9999752553425338,0.9999429613044316,0.7622539920319952
0.9996010197053968,0.9998237583382208,0.9999516751869728,0.9998171025573872
0.996371019914112,0.9984897684665603,0.9852818325415208,0.998693930236368
0.9523463205217813,0.999960771624974,0.9999660974187808,0.7398558074768238
0.976071118448456,0.9993326164464736,0.9996800841141036,0.9946319125111835
0.9638042122246204,0.9999702444078764,0.9999734442926512,0.8467669873393252
