v1,v2,v3,v4,v5,v6,v7
0.045,0.060,0.020,0.015,0.000,0.000,0.335,0.110,0.000
0.815,0.660,0.105,0.000,0.000,0.065,0.110,0.075,0.165
0.035,0.050,0.025,0.020,0.000,0.010,0.275,0.235,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.240,0.215,1.000,0.000,0.005,0.045,0.030,0.035,0.010
0.085,0.155,0.800,0.025,0.010,0.030,0.035,0.045,0.010
0.180,0.080,0.980,0.000,0.000,0.010,0.020,0.025,0.040
0.190,0.200,0.110,0.800,0.115,0.050,0.115,0.095,0.005
0.120,0.120,0.805,0.030,0.005,0.040,0.035,0.055,0.010
0.105,0.045,0.910,0.025,0.005,0.015,0.020,0.015,0.000
0.035,0.050,0.025,0.020,0.000,0.010,0.275,0.235,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.250,0.215,0.995,0.000,0.005,0.065,0.030,0.030,0.020
0.795,0.540,0.055,0.000,0.000,0.015,0.060,0.005,0.100
0.785,0.520,0.050,0.000,0.000,0.025,0.055,0.015,0.110
0.240,0.215,1.000,0.000,0.005,0.045,0.030,0.035,0.010
0.795,0.540,0.055,0.000,0.000,0.015,0.060,0.005,0.100
0.100,0.145,0.830,0.040,0.005,0.030,0.150,0.080,0.005
0.235,0.215,1.000,0.000,0.005,0.050,0.035,0.035,0.010
0.240,0.220,0.985,0.000,0.000,0.060,0.035,0.040,0.020
0.815,0.550,0.055,0.000,0.000,0.020,0.065,0.005,0.120
0.100,0.090,0.745,0.030,0.005,0.090,0.020,0.045,0.005
0.180,0.080,0.980,0.000,0.000,0.010,0.020,0.025,0.040
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.135,0.140,0.750,0.040,0.005,0.035,0.150,0.075,0.005
0.235,0.220,0.110,0.795,0.125,0.050,0.145,0.100,0.005
0.110,0.145,0.820,0.040,0.005,0.030,0.140,0.080,0.005
0.145,0.195,1.000,0.000,0.010,0.050,0.020,0.020,0.000
0.125,0.155,0.800,0.030,0.005,0.090,0.020,0.075,0.010
0.235,0.175,0.980,0.000,0.000,0.010,0.010,0.035,0.035
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.190,0.085,0.975,0.000,0.000,0.010,0.020,0.025,0.045
0.125,0.155,0.800,0.030,0.005,0.090,0.020,0.075,0.010
0.245,0.205,0.995,0.000,0.005,0.055,0.025,0.030,0.010
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.190,0.200,0.110,0.800,0.115,0.050,0.115,0.095,0.005
0.235,0.215,1.000,0.000,0.005,0.050,0.035,0.035,0.010
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.190,0.095,0.980,0.000,0.000,0.010,0.000,0.025,0.035
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.085,0.155,0.995,0.000,0.000,0.055,0.055,0.025,0.000
0.160,0.175,0.985,0.000,0.000,0.060,0.025,0.025,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.100,0.145,0.830,0.040,0.005,0.030,0.150,0.080,0.005
0.025,0.040,0.020,0.015,0.000,0.000,0.335,0.095,0.000
0.155,0.085,0.980,0.005,0.010,0.035,0.035,0.010,0.010
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.815,0.550,0.055,0.000,0.000,0.020,0.065,0.005,0.120
0.820,0.645,0.110,0.000,0.000,0.070,0.095,0.075,0.120
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.180,0.205,0.150,0.120,0.885,0.070,0.120,0.190,0.005
0.105,0.165,0.070,0.715,0.065,0.030,0.015,0.075,0.055
0.795,0.540,0.055,0.000,0.000,0.015,0.060,0.005,0.100
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.190,0.095,0.980,0.000,0.000,0.010,0.000,0.025,0.035
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.045,0.055,0.020,0.015,0.000,0.000,0.335,0.110,0.000
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.025,0.040,0.020,0.015,0.000,0.000,0.335,0.095,0.000
0.750,0.575,0.100,0.000,0.000,0.050,0.110,0.065,0.115
0.025,0.040,0.020,0.015,0.000,0.000,0.340,0.095,0.000
0.765,0.485,0.040,0.000,0.000,0.020,0.045,0.000,0.100
0.100,0.145,0.830,0.040,0.005,0.030,0.150,0.080,0.005
0.100,0.045,0.030,0.010,0.590,0.020,0.075,0.085,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.035,0.050,0.005,0.115,0.070,0.005,0.420,0.090,0.020
0.025,0.050,0.025,0.015,0.000,0.000,0.355,0.095,0.000
0.130,0.160,0.845,0.040,0.005,0.025,0.165,0.085,0.005
0.245,0.225,1.000,0.000,0.005,0.050,0.040,0.040,0.020
0.045,0.065,0.020,0.015,0.000,0.005,0.340,0.125,0.000
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.245,0.205,0.995,0.000,0.005,0.055,0.025,0.030,0.010
0.115,0.050,0.035,0.015,0.680,0.020,0.075,0.095,0.010
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.155,0.185,0.995,0.000,0.000,0.055,0.030,0.035,0.000
0.105,0.050,0.900,0.025,0.005,0.015,0.020,0.020,0.000
0.180,0.080,0.980,0.000,0.000,0.010,0.020,0.025,0.040
0.020,0.050,0.040,0.020,0.005,0.015,0.275,0.205,0.000
0.240,0.215,1.000,0.000,0.005,0.050,0.035,0.040,0.010
0.245,0.225,1.000,0.000,0.005,0.050,0.040,0.040,0.020
0.105,0.175,0.995,0.000,0.005,0.070,0.020,0.020,0.000
0.130,0.135,0.750,0.040,0.005,0.030,0.150,0.075,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.190,0.200,0.110,0.800,0.115,0.050,0.115,0.095,0.005
0.110,0.050,0.030,0.015,0.640,0.020,0.075,0.095,0.015
0.215,0.205,0.115,0.820,0.135,0.050,0.120,0.110,0.015
0.820,0.645,0.110,0.000,0.000,0.070,0.095,0.075,0.120
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.170,0.200,0.995,0.000,0.000,0.055,0.045,0.050,0.000
0.110,0.050,0.030,0.015,0.640,0.020,0.075,0.095,0.015
0.110,0.050,0.030,0.015,0.640,0.020,0.075,0.095,0.015
0.190,0.155,0.815,0.190,0.070,0.035,0.135,0.095,0.015
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.815,0.550,0.055,0.000,0.000,0.020,0.065,0.005,0.120
0.895,0.890,0.230,0.065,0.000,0.180,0.070,0.100,0.160
0.060,0.125,0.060,0.050,0.000,0.015,0.320,0.085,0.020
0.115,0.080,0.075,0.835,0.085,0.035,0.115,0.060,0.005
0.795,0.540,0.055,0.000,0.000,0.015,0.060,0.005,0.100
0.100,0.095,0.695,0.025,0.005,0.025,0.055,0.025,0.000
0.815,0.550,0.055,0.000,0.000,0.020,0.065,0.005,0.120
0.180,0.080,0.980,0.000,0.000,0.010,0.020,0.025,0.040
0.130,0.135,0.750,0.040,0.005,0.030,0.150,0.075,0.005
0.195,0.195,0.100,0.800,0.120,0.050,0.145,0.095,0.005
0.100,0.095,0.695,0.025,0.005,0.025,0.055,0.025,0.000
0.190,0.080,0.980,0.000,0.000,0.015,0.020,0.025,0.045
