v1,v2,v3,v4,v5,v6,v7
0.010,0.000,0.955,0.000,0.000,0.000,0.000
0.005,0.025,0.015,0.380,0.000,0.020,0.005
0.020,0.010,0.805,0.035,0.000,0.000,0.000
0.000,0.000,0.795,0.005,0.000,0.000,0.000
0.005,0.020,0.050,0.420,0.000,0.025,0.000
0.050,0.070,0.860,0.070,0.120,0.090,0.110
0.000,0.000,0.845,0.000,0.000,0.000,0.000
0.000,0.065,0.020,0.480,0.005,0.030,0.000
0.005,0.010,0.015,0.610,0.005,0.005,0.000
0.000,0.000,0.945,0.000,0.000,0.000,0.005
0.065,0.065,0.850,0.060,0.115,0.095,0.110
0.000,0.000,0.785,0.005,0.000,0.005,0.000
0.000,0.060,0.020,0.485,0.005,0.030,0.000
0.000,0.000,0.890,0.005,0.000,0.000,0.000
0.005,0.010,0.020,0.540,0.005,0.010,0.000
0.005,0.020,0.040,0.420,0.000,0.025,0.000
0.000,0.000,0.880,0.000,0.000,0.000,0.000
0.005,0.040,0.055,0.465,0.000,0.025,0.000
0.100,0.110,0.125,0.455,0.120,0.100,0.105
0.000,0.000,0.875,0.000,0.000,0.000,0.000
0.000,0.000,0.725,0.000,0.000,0.000,0.000
0.020,0.000,0.025,0.335,0.005,0.000,0.000
0.005,0.000,0.865,0.005,0.000,0.000,0.000
0.025,0.035,0.025,0.470,0.005,0.005,0.010
0.000,0.065,0.020,0.465,0.005,0.030,0.000
0.030,0.005,0.915,0.025,0.005,0.000,0.015
0.005,0.010,0.020,0.555,0.005,0.005,0.000
0.000,0.000,0.820,0.000,0.000,0.000,0.000
0.000,0.000,0.900,0.000,0.000,0.000,0.000
0.005,0.025,0.020,0.425,0.000,0.020,0.005
0.000,0.000,0.625,0.000,0.000,0.000,0.000
0.000,0.000,0.935,0.000,0.000,0.000,0.000
0.025,0.035,0.030,0.450,0.005,0.010,0.010
0.065,0.080,0.965,0.060,0.140,0.095,0.110
0.045,0.000,0.965,0.005,0.000,0.005,0.030
0.005,0.000,0.945,0.000,0.000,0.000,0.000
0.005,0.075,0.030,0.485,0.005,0.035,0.000
0.010,0.000,0.845,0.005,0.000,0.000,0.000
0.005,0.000,0.855,0.000,0.000,0.000,0.000
0.015,0.005,0.040,0.280,0.000,0.000,0.000
0.000,0.000,0.700,0.000,0.000,0.000,0.000
0.005,0.070,0.025,0.450,0.010,0.035,0.000
0.000,0.000,0.870,0.000,0.000,0.000,0.000
0.000,0.000,0.675,0.000,0.000,0.000,0.000
0.000,0.000,0.885,0.010,0.000,0.000,0.005
0.010,0.005,0.015,0.600,0.000,0.010,0.000
0.000,0.000,0.795,0.000,0.000,0.000,0.000
0.000,0.000,0.770,0.000,0.000,0.000,0.000
0.025,0.000,0.030,0.330,0.005,0.000,0.000
0.005,0.080,0.030,0.480,0.010,0.035,0.000
0.005,0.015,0.025,0.515,0.005,0.010,0.000
0.000,0.000,0.795,0.000,0.000,0.000,0.000
0.020,0.015,0.015,0.465,0.005,0.005,0.000
0.030,0.010,0.040,0.410,0.000,0.020,0.000
0.045,0.070,0.910,0.065,0.120,0.095,0.110
0.005,0.010,0.025,0.255,0.005,0.000,0.000
0.005,0.020,0.020,0.380,0.000,0.020,0.005
0.005,0.005,0.030,0.270,0.000,0.000,0.000
0.005,0.005,0.030,0.250,0.005,0.000,0.000
0.005,0.020,0.050,0.445,0.000,0.030,0.000
0.000,0.000,0.670,0.000,0.000,0.000,0.000
0.005,0.020,0.015,0.390,0.000,0.020,0.005
0.005,0.040,0.050,0.455,0.000,0.030,0.000
0.035,0.000,0.880,0.000,0.000,0.000,0.015
0.025,0.010,0.045,0.305,0.000,0.000,0.000
0.025,0.035,0.025,0.455,0.005,0.005,0.010
0.045,0.000,0.820,0.010,0.000,0.000,0.025
0.000,0.005,0.830,0.000,0.005,0.000,0.000
0.060,0.000,0.830,0.010,0.000,0.000,0.035
0.000,0.000,0.810,0.000,0.000,0.000,0.000
0.010,0.010,0.035,0.255,0.000,0.000,0.005
0.005,0.015,0.010,0.385,0.005,0.020,0.000
0.025,0.040,0.025,0.485,0.010,0.015,0.000
0.000,0.000,0.830,0.000,0.000,0.000,0.000
0.080,0.090,0.100,0.400,0.130,0.100,0.100
0.015,0.015,0.020,0.320,0.000,0.010,0.000
0.085,0.015,0.020,0.350,0.010,0.000,0.005
0.000,0.000,0.790,0.000,0.000,0.000,0.000
0.015,0.000,0.035,0.345,0.005,0.005,0.000
0.015,0.020,0.035,0.470,0.005,0.010,0.000
0.000,0.000,0.805,0.000,0.000,0.000,0.000
0.015,0.030,0.040,0.450,0.005,0.010,0.000
0.005,0.005,0.045,0.605,0.000,0.015,0.000
0.095,0.110,0.120,0.460,0.110,0.100,0.105
0.000,0.000,0.850,0.000,0.000,0.000,0.000
0.060,0.075,0.860,0.060,0.140,0.100,0.110
0.025,0.035,0.030,0.460,0.005,0.005,0.010
0.040,0.000,0.835,0.005,0.000,0.000,0.010
0.040,0.000,0.065,0.315,0.000,0.000,0.000
0.005,0.075,0.030,0.465,0.010,0.035,0.000
0.005,0.025,0.040,0.420,0.000,0.045,0.005
0.070,0.000,0.880,0.010,0.000,0.000,0.015
0.000,0.000,0.675,0.000,0.000,0.000,0.000
0.005,0.000,0.640,0.000,0.000,0.000,0.000
0.005,0.035,0.025,0.495,0.000,0.015,0.010
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.000,0.000,0.680,0.000,0.000,0.000,0.000
0.005,0.075,0.030,0.470,0.010,0.035,0.000
0.010,0.000,0.805,0.000,0.005,0.000,0.000
0.015,0.045,0.010,0.620,0.005,0.020,0.000
0.000,0.000,0.880,0.000,0.000,0.000,0.000
0.000,0.000,0.915,0.000,0.000,0.000,0.000
0.000,0.060,0.015,0.475,0.005,0.030,0.000
0.025,0.035,0.030,0.455,0.005,0.010,0.010
0.110,0.095,0.120,0.460,0.135,0.110,0.105
0.005,0.020,0.015,0.375,0.000,0.015,0.005
0.000,0.055,0.020,0.460,0.005,0.035,0.000
0.000,0.000,0.790,0.000,0.000,0.000,0.000
0.005,0.000,0.825,0.000,0.000,0.000,0.000
0.005,0.025,0.040,0.445,0.000,0.020,0.000
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.000,0.035,0.010,0.505,0.000,0.000,0.000
0.005,0.000,0.955,0.000,0.000,0.000,0.000
0.010,0.000,0.895,0.000,0.000,0.000,0.025
0.000,0.000,0.805,0.000,0.000,0.000,0.000
0.020,0.000,0.915,0.000,0.000,0.000,0.020
0.040,0.050,0.015,0.515,0.010,0.015,0.010
0.030,0.040,0.035,0.490,0.005,0.005,0.010
0.040,0.000,0.050,0.350,0.005,0.000,0.000
0.000,0.000,0.830,0.000,0.000,0.000,0.000
0.000,0.000,0.870,0.000,0.000,0.000,0.000
0.025,0.015,0.020,0.460,0.010,0.000,0.000
0.020,0.050,0.050,0.480,0.000,0.030,0.005
0.005,0.005,0.030,0.325,0.000,0.005,0.000
0.000,0.055,0.020,0.465,0.005,0.030,0.000
0.000,0.060,0.015,0.475,0.005,0.030,0.000
0.005,0.025,0.050,0.455,0.000,0.025,0.000
0.005,0.020,0.055,0.400,0.000,0.025,0.000
0.000,0.000,0.915,0.000,0.000,0.000,0.000
0.005,0.015,0.020,0.390,0.000,0.020,0.005
0.010,0.005,0.030,0.290,0.000,0.000,0.000
0.020,0.000,0.035,0.340,0.005,0.005,0.000
0.000,0.065,0.020,0.480,0.005,0.030,0.000
0.035,0.010,0.045,0.405,0.000,0.020,0.000
0.005,0.025,0.050,0.455,0.000,0.025,0.000
0.000,0.000,0.855,0.000,0.000,0.000,0.005
0.005,0.025,0.025,0.390,0.000,0.020,0.005
0.000,0.000,0.955,0.000,0.000,0.000,0.000
0.025,0.035,0.030,0.450,0.005,0.005,0.010
0.025,0.000,0.810,0.005,0.000,0.000,0.025
0.080,0.000,0.850,0.010,0.000,0.000,0.030
0.035,0.005,0.045,0.405,0.000,0.015,0.000
0.000,0.050,0.020,0.425,0.005,0.030,0.005
0.025,0.040,0.035,0.460,0.010,0.010,0.010
0.000,0.000,0.625,0.000,0.000,0.000,0.000
0.010,0.010,0.030,0.290,0.000,0.005,0.000
0.005,0.020,0.050,0.475,0.005,0.010,0.005
0.000,0.000,0.805,0.000,0.000,0.000,0.000
0.000,0.000,0.640,0.000,0.000,0.000,0.000
0.015,0.000,0.775,0.000,0.005,0.005,0.000
0.000,0.000,0.845,0.000,0.000,0.000,0.000
0.015,0.010,0.015,0.410,0.005,0.005,0.000
0.000,0.000,0.915,0.010,0.000,0.000,0.000
0.000,0.000,0.815,0.000,0.000,0.000,0.000
0.000,0.025,0.055,0.450,0.000,0.025,0.015
0.005,0.065,0.015,0.490,0.000,0.025,0.000
0.015,0.005,0.035,0.285,0.005,0.000,0.000
0.030,0.035,0.030,0.460,0.005,0.005,0.010
0.005,0.000,0.855,0.000,0.000,0.020,0.000
0.010,0.010,0.025,0.240,0.000,0.000,0.000
0.005,0.055,0.020,0.410,0.020,0.040,0.000
0.000,0.000,0.985,0.000,0.000,0.000,0.000
0.010,0.020,0.035,0.440,0.005,0.020,0.000
0.000,0.000,0.900,0.000,0.000,0.000,0.000
0.005,0.035,0.050,0.465,0.000,0.025,0.005
0.035,0.000,0.845,0.000,0.000,0.000,0.020
0.000,0.000,0.845,0.000,0.000,0.000,0.000
0.005,0.060,0.025,0.465,0.010,0.035,0.000
0.005,0.075,0.025,0.470,0.005,0.035,0.000
0.000,0.000,0.815,0.000,0.000,0.000,0.000
0.035,0.000,0.050,0.340,0.000,0.000,0.000
0.000,0.000,0.825,0.005,0.000,0.000,0.000
0.030,0.000,0.040,0.400,0.025,0.000,0.000
0.000,0.000,0.865,0.000,0.000,0.000,0.000
0.005,0.000,0.845,0.005,0.000,0.000,0.000
0.015,0.005,0.040,0.265,0.005,0.000,0.000
0.005,0.005,0.040,0.600,0.000,0.025,0.000
0.000,0.030,0.050,0.500,0.000,0.035,0.000
0.030,0.085,0.040,0.530,0.000,0.040,0.000
0.030,0.040,0.020,0.500,0.010,0.015,0.010
0.000,0.000,0.810,0.000,0.000,0.000,0.000
0.010,0.000,0.870,0.000,0.000,0.000,0.015
0.080,0.105,0.095,0.450,0.140,0.105,0.105
0.005,0.015,0.040,0.380,0.000,0.010,0.005
0.005,0.020,0.020,0.370,0.000,0.020,0.005
0.010,0.020,0.035,0.445,0.005,0.015,0.000
0.005,0.010,0.030,0.260,0.000,0.015,0.000
0.000,0.000,0.945,0.005,0.000,0.000,0.000
0.040,0.000,0.870,0.000,0.000,0.000,0.025
0.005,0.020,0.060,0.445,0.000,0.025,0.000
0.000,0.000,0.765,0.000,0.000,0.000,0.000
0.010,0.020,0.040,0.460,0.005,0.010,0.000
0.000,0.000,0.650,0.000,0.000,0.000,0.000
0.000,0.000,0.905,0.000,0.000,0.000,0.000
0.000,0.000,0.895,0.000,0.000,0.000,0.005
0.020,0.000,0.030,0.330,0.005,0.000,0.000
0.020,0.000,0.835,0.000,0.000,0.000,0.020
0.000,0.025,0.035,0.470,0.000,0.030,0.005
0.020,0.000,0.035,0.350,0.005,0.000,0.000
0.020,0.000,0.035,0.325,0.005,0.000,0.000
0.000,0.000,0.855,0.000,0.000,0.000,0.000
0.000,0.050,0.030,0.440,0.005,0.030,0.005
0.010,0.000,0.890,0.000,0.000,0.000,0.005
0.015,0.005,0.010,0.465,0.000,0.005,0.000
0.025,0.010,0.040,0.415,0.000,0.005,0.000
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.000,0.105,0.060,0.540,0.025,0.035,0.015
0.000,0.000,0.630,0.000,0.000,0.000,0.000
0.000,0.000,0.990,0.000,0.000,0.000,0.000
0.000,0.000,0.865,0.000,0.000,0.000,0.000
0.035,0.000,0.060,0.340,0.000,0.000,0.000
0.010,0.000,0.835,0.000,0.000,0.000,0.020
0.000,0.000,0.655,0.000,0.000,0.000,0.000
0.000,0.000,0.815,0.005,0.000,0.000,0.000
0.025,0.045,0.020,0.530,0.005,0.005,0.000
0.015,0.005,0.010,0.435,0.000,0.010,0.000
0.005,0.025,0.050,0.455,0.000,0.025,0.000
0.000,0.000,0.730,0.005,0.000,0.000,0.000
0.000,0.000,0.790,0.000,0.000,0.000,0.000
0.005,0.000,0.760,0.000,0.000,0.000,0.000
0.000,0.000,0.735,0.005,0.000,0.000,0.000
0.000,0.000,0.865,0.000,0.000,0.000,0.010
0.000,0.000,0.675,0.000,0.000,0.000,0.000
0.015,0.005,0.010,0.450,0.000,0.005,0.000
0.005,0.035,0.040,0.435,0.000,0.025,0.000
0.000,0.000,0.765,0.000,0.000,0.000,0.000
0.015,0.000,0.030,0.335,0.005,0.000,0.000
0.000,0.000,0.805,0.000,0.000,0.000,0.000
0.005,0.000,0.890,0.000,0.000,0.000,0.000
0.040,0.000,0.050,0.355,0.005,0.000,0.000
0.025,0.035,0.025,0.450,0.005,0.005,0.015
0.015,0.005,0.030,0.265,0.000,0.000,0.000
0.000,0.005,0.820,0.000,0.000,0.000,0.000
0.070,0.070,0.825,0.060,0.115,0.100,0.110
0.005,0.025,0.015,0.440,0.000,0.030,0.005
0.010,0.030,0.035,0.435,0.010,0.030,0.000
0.045,0.075,0.870,0.060,0.115,0.090,0.095
0.110,0.130,0.075,0.460,0.130,0.115,0.105
0.000,0.000,0.655,0.000,0.000,0.000,0.000
0.025,0.000,0.035,0.340,0.005,0.000,0.000
0.005,0.055,0.050,0.475,0.000,0.035,0.000
0.000,0.000,0.905,0.000,0.000,0.000,0.000
0.000,0.000,0.790,0.000,0.000,0.000,0.000
0.000,0.045,0.010,0.420,0.000,0.025,0.000
0.005,0.000,0.900,0.000,0.000,0.000,0.000
0.005,0.015,0.015,0.395,0.000,0.015,0.005
0.060,0.000,0.860,0.010,0.000,0.000,0.020
0.000,0.000,0.925,0.000,0.000,0.000,0.000
0.000,0.000,0.905,0.000,0.000,0.000,0.000
0.010,0.000,0.965,0.000,0.000,0.000,0.005
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.000,0.000,0.860,0.005,0.000,0.000,0.000
0.000,0.000,0.625,0.000,0.000,0.000,0.000
0.000,0.055,0.025,0.460,0.005,0.030,0.000
0.000,0.065,0.015,0.475,0.005,0.030,0.000
0.000,0.000,0.835,0.000,0.000,0.000,0.000
0.015,0.000,0.035,0.335,0.005,0.000,0.000
0.000,0.000,0.915,0.000,0.000,0.000,0.000
0.020,0.005,0.055,0.265,0.000,0.000,0.000
0.050,0.070,0.895,0.060,0.110,0.090,0.100
0.030,0.000,0.055,0.335,0.000,0.000,0.000
0.000,0.000,0.980,0.005,0.000,0.000,0.000
0.000,0.000,0.875,0.000,0.000,0.000,0.000
0.015,0.000,0.030,0.335,0.005,0.000,0.000
0.010,0.000,0.955,0.000,0.000,0.000,0.005
0.005,0.000,0.920,0.005,0.000,0.000,0.005
0.000,0.000,0.785,0.000,0.000,0.000,0.000
0.095,0.140,0.080,0.485,0.115,0.135,0.100
0.000,0.095,0.035,0.495,0.015,0.030,0.000
0.020,0.005,0.040,0.360,0.005,0.000,0.000
0.000,0.000,0.980,0.000,0.000,0.000,0.005
0.000,0.000,0.815,0.000,0.000,0.000,0.000
0.000,0.000,0.860,0.000,0.000,0.000,0.005
0.060,0.070,0.895,0.060,0.120,0.090,0.110
0.030,0.040,0.030,0.495,0.010,0.010,0.010
0.000,0.000,0.820,0.000,0.000,0.000,0.000
0.015,0.025,0.030,0.460,0.005,0.005,0.000
0.005,0.010,0.030,0.250,0.005,0.000,0.000
0.005,0.020,0.055,0.445,0.000,0.025,0.000
0.005,0.010,0.025,0.495,0.005,0.010,0.000
0.000,0.000,0.800,0.000,0.000,0.000,0.000
0.005,0.065,0.025,0.445,0.010,0.040,0.000
0.005,0.030,0.035,0.445,0.000,0.025,0.000
0.005,0.025,0.050,0.455,0.000,0.025,0.000
0.000,0.000,0.785,0.000,0.005,0.000,0.000
0.015,0.070,0.005,0.490,0.015,0.025,0.000
0.065,0.000,0.840,0.010,0.000,0.000,0.035
0.000,0.000,0.955,0.015,0.000,0.015,0.000
0.005,0.030,0.025,0.425,0.000,0.030,0.005
0.015,0.005,0.020,0.235,0.000,0.000,0.000
0.000,0.000,0.850,0.000,0.000,0.000,0.000
0.040,0.000,0.880,0.000,0.000,0.000,0.015
0.015,0.030,0.025,0.525,0.005,0.000,0.000
0.005,0.025,0.060,0.460,0.005,0.030,0.005
0.005,0.020,0.020,0.385,0.000,0.020,0.005
0.000,0.000,0.905,0.000,0.000,0.000,0.000
0.000,0.000,0.905,0.000,0.000,0.000,0.000
0.000,0.000,0.855,0.010,0.005,0.000,0.005
0.020,0.015,0.035,0.495,0.030,0.030,0.000
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.010,0.005,0.050,0.265,0.000,0.000,0.000
0.005,0.050,0.025,0.630,0.000,0.020,0.000
0.030,0.000,0.730,0.015,0.000,0.000,0.000
0.005,0.010,0.020,0.535,0.005,0.010,0.000
0.000,0.000,0.770,0.000,0.000,0.000,0.000
0.115,0.115,0.105,0.555,0.025,0.140,0.025
0.000,0.000,0.930,0.000,0.000,0.000,0.000
0.000,0.035,0.010,0.485,0.000,0.000,0.000
0.005,0.000,0.875,0.005,0.000,0.000,0.000
0.025,0.000,0.540,0.000,0.000,0.000,0.010
0.005,0.020,0.020,0.385,0.000,0.020,0.005
0.005,0.000,0.890,0.005,0.000,0.000,0.000
0.035,0.010,0.050,0.365,0.000,0.010,0.000
0.000,0.000,0.880,0.000,0.000,0.000,0.000
0.000,0.000,0.805,0.000,0.000,0.000,0.000
0.110,0.120,0.095,0.485,0.135,0.110,0.095
0.030,0.040,0.030,0.470,0.005,0.005,0.010
0.010,0.010,0.030,0.250,0.000,0.000,0.000
0.000,0.000,0.890,0.000,0.000,0.000,0.005
0.010,0.000,0.835,0.000,0.000,0.000,0.020
0.000,0.000,0.865,0.000,0.000,0.000,0.000
0.000,0.055,0.020,0.470,0.005,0.030,0.005
0.000,0.000,0.680,0.000,0.000,0.000,0.000
0.000,0.070,0.020,0.480,0.005,0.030,0.000
0.005,0.020,0.055,0.450,0.000,0.025,0.000
0.005,0.020,0.015,0.365,0.000,0.020,0.005
0.000,0.000,0.790,0.000,0.000,0.005,0.000
0.000,0.000,0.720,0.000,0.000,0.000,0.000
0.000,0.005,0.770,0.000,0.000,0.000,0.000
0.055,0.065,0.875,0.055,0.135,0.095,0.115
0.005,0.000,0.720,0.000,0.000,0.000,0.000
0.000,0.000,0.825,0.015,0.005,0.000,0.000
0.010,0.025,0.015,0.425,0.000,0.030,0.005
0.000,0.000,0.855,0.000,0.000,0.000,0.000
0.010,0.010,0.035,0.270,0.000,0.000,0.000
0.005,0.020,0.015,0.390,0.005,0.020,0.005
0.005,0.010,0.030,0.260,0.000,0.000,0.000
0.000,0.000,0.785,0.000,0.005,0.000,0.000
0.010,0.020,0.030,0.465,0.005,0.005,0.000
0.040,0.000,0.050,0.350,0.005,0.000,0.000
0.005,0.005,0.015,0.250,0.000,0.000,0.000
0.000,0.000,0.715,0.000,0.000,0.000,0.000
0.000,0.050,0.020,0.450,0.005,0.030,0.000
0.005,0.040,0.045,0.460,0.005,0.030,0.000
0.000,0.000,0.825,0.005,0.000,0.000,0.000
0.005,0.035,0.055,0.470,0.000,0.025,0.000
0.010,0.000,0.835,0.000,0.000,0.000,0.020
0.005,0.015,0.020,0.375,0.000,0.020,0.005
0.000,0.000,0.815,0.000,0.000,0.000,0.000
0.035,0.000,0.800,0.000,0.000,0.000,0.025
0.040,0.000,0.050,0.350,0.005,0.000,0.000
0.065,0.000,0.840,0.015,0.000,0.000,0.030
0.000,0.000,0.820,0.000,0.000,0.000,0.000
0.010,0.005,0.035,0.255,0.000,0.000,0.000
0.005,0.025,0.050,0.465,0.000,0.025,0.000
0.005,0.005,0.840,0.000,0.000,0.000,0.005
0.020,0.000,0.035,0.345,0.005,0.000,0.000
0.000,0.000,0.900,0.010,0.000,0.000,0.000
0.000,0.000,0.900,0.005,0.000,0.000,0.000
0.020,0.025,0.045,0.505,0.005,0.005,0.000
0.005,0.000,0.805,0.000,0.000,0.000,0.000
0.000,0.000,0.625,0.000,0.000,0.000,0.000
0.065,0.070,0.820,0.060,0.140,0.095,0.120
0.005,0.000,0.850,0.000,0.000,0.000,0.000
0.025,0.000,0.035,0.330,0.005,0.005,0.000
0.000,0.000,0.865,0.000,0.000,0.000,0.000
0.000,0.060,0.020,0.465,0.005,0.030,0.000
0.010,0.070,0.015,0.485,0.000,0.020,0.000
0.030,0.035,0.030,0.470,0.005,0.005,0.010
0.000,0.005,0.655,0.000,0.000,0.000,0.000
0.000,0.000,0.425,0.000,0.005,0.000,0.000
0.015,0.000,0.865,0.005,0.000,0.000,0.010
0.005,0.040,0.095,0.605,0.000,0.025,0.010
0.000,0.000,0.820,0.000,0.000,0.000,0.000
0.005,0.000,0.760,0.000,0.000,0.000,0.000
0.000,0.000,0.965,0.000,0.000,0.005,0.005
0.000,0.000,0.770,0.000,0.000,0.000,0.000
0.000,0.000,0.970,0.000,0.000,0.005,0.000
0.020,0.045,0.015,0.550,0.005,0.010,0.000
0.000,0.060,0.020,0.460,0.005,0.030,0.000
0.005,0.020,0.015,0.375,0.000,0.015,0.005
0.105,0.095,0.090,0.495,0.145,0.090,0.100
0.005,0.020,0.025,0.380,0.000,0.015,0.000
0.005,0.000,0.850,0.005,0.000,0.000,0.000
0.005,0.010,0.030,0.260,0.000,0.000,0.000
0.000,0.055,0.025,0.455,0.005,0.030,0.005
0.005,0.000,0.865,0.000,0.000,0.000,0.005
0.000,0.000,0.900,0.000,0.010,0.000,0.000
0.005,0.010,0.035,0.310,0.000,0.000,0.000
0.000,0.000,0.935,0.000,0.000,0.000,0.000
0.005,0.030,0.030,0.470,0.010,0.005,0.020
0.000,0.000,0.845,0.000,0.000,0.000,0.000
0.000,0.000,0.875,0.000,0.000,0.000,0.005
0.015,0.020,0.015,0.390,0.005,0.010,0.000
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.000,0.000,0.790,0.010,0.000,0.000,0.000
0.000,0.000,0.720,0.000,0.000,0.000,0.000
0.005,0.020,0.020,0.380,0.000,0.020,0.005
0.000,0.000,0.845,0.000,0.000,0.000,0.000
0.000,0.000,0.900,0.000,0.000,0.000,0.000
0.000,0.000,0.675,0.000,0.000,0.000,0.000
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.000,0.000,0.895,0.000,0.000,0.000,0.000
0.010,0.020,0.040,0.460,0.005,0.010,0.000
0.000,0.000,0.895,0.000,0.000,0.000,0.000
0.000,0.000,0.845,0.000,0.000,0.000,0.000
0.000,0.055,0.025,0.465,0.005,0.030,0.000
0.010,0.005,0.020,0.225,0.005,0.000,0.000
0.030,0.010,0.045,0.305,0.000,0.000,0.000
0.025,0.035,0.030,0.465,0.005,0.005,0.010
0.005,0.050,0.005,0.515,0.000,0.015,0.000
0.060,0.075,0.830,0.060,0.125,0.090,0.105
0.000,0.000,0.860,0.005,0.000,0.000,0.000
0.000,0.000,0.640,0.000,0.000,0.000,0.000
0.000,0.000,0.625,0.000,0.000,0.000,0.000
0.170,0.195,0.155,0.565,0.160,0.220,0.125
0.000,0.000,0.965,0.010,0.000,0.015,0.000
0.035,0.000,0.885,0.000,0.000,0.000,0.035
0.000,0.060,0.020,0.465,0.005,0.030,0.000
0.000,0.000,0.950,0.000,0.000,0.000,0.005
0.000,0.000,0.800,0.000,0.000,0.000,0.000
0.005,0.000,0.905,0.005,0.000,0.000,0.000
0.020,0.010,0.050,0.705,0.040,0.030,0.000
0.005,0.000,0.775,0.000,0.010,0.000,0.000
0.000,0.000,0.840,0.000,0.000,0.000,0.000
0.000,0.000,0.860,0.000,0.000,0.000,0.000
0.005,0.020,0.020,0.380,0.000,0.015,0.000
0.000,0.030,0.045,0.500,0.000,0.025,0.000
0.005,0.000,0.840,0.005,0.000,0.000,0.005
0.000,0.090,0.060,0.520,0.010,0.030,0.000
0.050,0.070,0.885,0.060,0.125,0.090,0.105
0.030,0.040,0.020,0.500,0.010,0.010,0.010
0.000,0.000,0.675,0.005,0.000,0.000,0.000
0.015,0.005,0.020,0.235,0.000,0.000,0.000
0.000,0.050,0.020,0.460,0.005,0.030,0.000
0.015,0.005,0.035,0.260,0.000,0.000,0.000
0.000,0.000,0.850,0.000,0.000,0.000,0.000
0.000,0.000,0.825,0.000,0.000,0.000,0.000
0.000,0.000,0.870,0.000,0.000,0.000,0.000
0.020,0.000,0.040,0.360,0.010,0.005,0.000
0.000,0.060,0.015,0.470,0.005,0.025,0.000
0.025,0.040,0.020,0.485,0.010,0.015,0.000
0.000,0.065,0.020,0.470,0.005,0.030,0.000
0.000,0.000,0.895,0.000,0.000,0.000,0.000
0.000,0.000,0.910,0.000,0.000,0.005,0.000
0.000,0.060,0.025,0.460,0.005,0.035,0.000
0.010,0.000,0.870,0.000,0.000,0.000,0.015
0.010,0.030,0.035,0.460,0.010,0.000,0.010
0.000,0.000,0.920,0.000,0.000,0.000,0.000
0.015,0.000,0.030,0.365,0.010,0.000,0.000
0.055,0.070,0.980,0.065,0.130,0.085,0.110
0.025,0.035,0.025,0.455,0.005,0.010,0.010
0.005,0.000,0.885,0.000,0.000,0.000,0.000
0.030,0.040,0.025,0.490,0.010,0.010,0.010
0.000,0.000,0.830,0.015,0.000,0.000,0.000
0.005,0.000,0.820,0.000,0.000,0.000,0.000
0.005,0.025,0.035,0.410,0.000,0.020,0.005
0.010,0.080,0.070,0.520,0.005,0.045,0.005
0.000,0.000,0.805,0.000,0.005,0.000,0.000
0.000,0.070,0.020,0.460,0.005,0.030,0.005
0.075,0.000,0.845,0.005,0.000,0.000,0.025
0.000,0.000,0.895,0.000,0.000,0.000,0.000
0.055,0.070,0.980,0.070,0.135,0.095,0.095
0.050,0.070,0.905,0.060,0.130,0.090,0.110
0.005,0.030,0.030,0.390,0.000,0.020,0.005
0.015,0.000,0.030,0.365,0.010,0.000,0.000
0.005,0.010,0.030,0.250,0.000,0.000,0.000
0.025,0.010,0.035,0.530,0.005,0.015,0.005
0.000,0.035,0.010,0.470,0.000,0.005,0.000
0.025,0.035,0.025,0.465,0.005,0.005,0.010
0.015,0.030,0.000,0.335,0.000,0.020,0.000
0.000,0.000,0.790,0.000,0.000,0.005,0.000
0.010,0.005,0.050,0.285,0.000,0.000,0.000
0.005,0.010,0.025,0.350,0.000,0.010,0.005
0.010,0.005,0.010,0.240,0.000,0.005,0.000
0.060,0.070,0.895,0.060,0.130,0.100,0.110
0.000,0.000,0.905,0.000,0.000,0.000,0.000
0.000,0.000,0.865,0.000,0.000,0.000,0.000
0.025,0.000,0.815,0.000,0.000,0.000,0.015
0.010,0.010,0.020,0.660,0.005,0.005,0.000
0.000,0.005,0.770,0.000,0.000,0.000,0.000
0.000,0.000,0.795,0.000,0.000,0.000,0.000
0.020,0.000,0.805,0.000,0.000,0.000,0.020
0.005,0.075,0.025,0.495,0.015,0.035,0.000
0.000,0.000,0.895,0.000,0.000,0.000,0.000
0.110,0.115,0.090,0.465,0.140,0.115,0.095
0.005,0.030,0.005,0.380,0.005,0.010,0.005
0.035,0.010,0.060,0.300,0.000,0.000,0.000
0.050,0.070,0.775,0.070,0.135,0.090,0.115
0.115,0.090,0.120,0.450,0.140,0.115,0.095
0.030,0.005,0.050,0.340,0.000,0.005,0.005
0.125,0.140,0.100,0.530,0.125,0.105,0.105
0.000,0.000,0.920,0.000,0.000,0.000,0.000
0.005,0.020,0.020,0.370,0.000,0.020,0.005
0.010,0.005,0.035,0.645,0.000,0.020,0.000
0.020,0.000,0.040,0.330,0.005,0.000,0.000
0.010,0.000,0.935,0.000,0.000,0.000,0.020
0.000,0.000,0.665,0.000,0.000,0.000,0.000
0.000,0.000,0.720,0.000,0.000,0.000,0.000
